module,type,name,res_id,src,value,comments
sale,model,"ir.actions.act_window,name",sale.act_res_partner_2_sale_order,Quotations and Sales,Proforma Invoices and Sales,
sale,model_terms,"ir.actions.act_window,help",sale.act_res_partner_2_sale_order,"Create a new quotation, the first step of a new sale!","Create a new proforma invoice, the first step of a new sale!",
sale,model_terms,"ir.actions.act_window,help",sale.act_res_partner_2_sale_order,"Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.","Once the proforma invoice is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.",
sale,model,"ir.actions.act_window,name",sale.action_account_invoice_report_salesteam,Invoices Analysis,,
sale,model_terms,"ir.actions.act_window,help",sale.action_account_invoice_report_salesteam,"From this report, you can have an overview of the amount invoiced to your customer. The search tool can also be used to personalise your Invoices reports and so, match this analysis to your needs.",,
sale,model,"ir.actions.act_window,name",sale.action_accrued_revenue_entry,Accrued Revenue Entry,,
sale,model,"ir.actions.act_window,name",sale.action_invoice_salesteams,Invoices,,
sale,model_terms,"ir.actions.act_window,help",sale.action_invoice_salesteams,Create a customer invoice,,
sale,model_terms,"ir.actions.act_window,help",sale.action_invoice_salesteams,"Create invoices, register payments and keep track of the discussions with your customers.",,
sale,model,"ir.actions.act_window,name",sale.action_mass_cancel_orders,Cancel,,
sale,model,"ir.actions.act_window,name",sale.action_order_report_all,Sales Analysis,,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_all,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your proforma invoices and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,name",sale.action_order_report_customers,Sales Analysis By Customers,,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_customers,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your proforma invoices and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,name",sale.action_order_report_products,Sales Analysis By Products,,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_products,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your proforma invoices and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,name",sale.action_order_report_quotation_salesteam,Quotations Analysis,Proforma Invoices Analysis,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_quotation_salesteam,"This report performs analysis on your quotations. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your proforma invoices. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,name",sale.action_order_report_salesperson,Sales Analysis By Salespersons,,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_salesperson,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your proforma invoices and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,name",sale.action_order_report_so_salesteam,Sales Analysis,,
sale,model_terms,"ir.actions.act_window,help",sale.action_order_report_so_salesteam,"This report performs analysis on your sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",,
sale,model,"ir.actions.act_window,name",sale.action_orders,Sales Orders,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders,"Create a new quotation, the first step of a new sale!","Create a new proforma invoice, the first step of a new sale!",
sale,model_terms,"ir.actions.act_window,help",sale.action_orders,"Once the quotation is confirmed, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.","Once the proforma invoice is confirmed, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.",
sale,model,"ir.actions.act_window,name",sale.action_orders_salesteams,Sales Orders,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_salesteams,"Create a new quotation, the first step of a new sale!","Create a new proforma invoice, the first step of a new sale!",
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_salesteams,"Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.","Once the proforma invoice is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.",
sale,model,"ir.actions.act_window,name",sale.action_orders_to_invoice,Orders to Invoice,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_to_invoice,No orders to invoice found,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_to_invoice,"You can select all orders and invoice them in batch,<br>
            or check every order and invoice them one by one.",,
sale,model,"ir.actions.act_window,name",sale.action_orders_to_invoice_salesteams,Sales Orders,,
sale,model,"ir.actions.act_window,name",sale.action_orders_upselling,Orders to Upsell,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_upselling,No orders to upsell found.,,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_upselling,"An order is to upsell when delivered quantities are above initially
            ordered quantities, and the invoicing policy is based on ordered quantities.",,
sale,model_terms,"ir.actions.act_window,help",sale.action_orders_upselling,"As an example, if you sell pre-paid hours of services, Odoo recommends you
            to sell extra hours when all ordered hours have been consumed.",,
sale,model,"ir.actions.act_window,name",sale.action_quotation_form,New Quotation,New Proforma Invoice,
sale,model,"ir.actions.act_window,name",sale.action_quotations,Quotations,Proforma Invoices,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations,Beat competitors with stunning quotations!,Beat competitors with stunning proforma invoices!,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations,"Boost sales with online payments or signatures, upsells, and a great customer portal.",,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations,Check a sample. It's clean!,,
sale,model,"ir.actions.act_window,name",sale.action_quotations_salesteams,Quotations,Proforma Invoices,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations_salesteams,"Create a new quotation, the first step of a new sale!","Create a new proforma invoice, the first step of a new sale!",
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations_salesteams,"Once the quotation is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.","Once the proforma invoice is confirmed by the customer, it becomes a sales order.<br> You will be able to create an invoice and collect the payment.",
sale,model,"ir.actions.act_window,name",sale.action_quotations_with_onboarding,Proforma Invoice,,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations_with_onboarding,Beat competitors with stunning quotations!,Beat competitors with stunning proforma invoices!,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations_with_onboarding,"Boost sales with online payments or signatures, upsells, and a great customer portal.",,
sale,model_terms,"ir.actions.act_window,help",sale.action_quotations_with_onboarding,Check a sample. It's clean!,,
sale,model,"ir.actions.act_window,name",sale.action_sale_config_settings,Settings,,
sale,model,"ir.actions.act_window,name",sale.action_sale_order_generate_link,Generate a Payment Link,,
sale,model,"ir.actions.act_window,name",sale.action_view_sale_advance_payment_inv,Create invoice(s),,
sale,model,"ir.actions.act_window,name",sale.mail_activity_plan_action_sale_order,Sale Order Plans,,
sale,model_terms,"ir.actions.act_window,help",sale.mail_activity_plan_action_sale_order,Create a Sale Order Activity Plan,,
sale,model_terms,"ir.actions.act_window,help",sale.mail_activity_plan_action_sale_order,"Activity plans are used to assign a list of activities in just a few clicks
                (e.g. ""Delivery scheduling"", ""Order Payment Follow-up"", ...)",,
sale,model,"ir.actions.act_window,name",sale.mail_activity_type_action_config_sale,Activity Types,,
sale,model,"ir.actions.act_window,name",sale.product_template_action,Products,,
sale,model_terms,"ir.actions.act_window,help",sale.product_template_action,Create a new product,,
sale,model_terms,"ir.actions.act_window,help",sale.product_template_action,"You must define a product for everything you sell or purchase,
                whether it's a storable product, a consumable or a service.",,
sale,model,"ir.actions.act_window,name",sale.report_all_channels_sales_action,Sales Analysis,,
sale,model,"ir.actions.report,name",sale.action_report_pro_forma_invoice,PRO-FORMA Invoice,,
sale,model,"ir.actions.report,print_report_name",sale.action_report_pro_forma_invoice,'PRO-FORMA - %s' % (object.name),,
sale,model,"ir.actions.report,name",sale.action_report_saleorder,PDF Quote,,
sale,model,"ir.actions.report,print_report_name",sale.action_report_saleorder,"(object.state in ('draft', 'sent') and 'Quotation - %s' % (object.name)) or 'Order - %s' % (object.name)","(object.state in ('draft', 'sent') and 'Proforma Invoice - %s' % (object.name)) or 'Order - %s' % (object.name)",
sale,model,"ir.actions.server,name",sale.model_sale_order_action_quotation_sent,Mark Quotation as Sent,Mark proforma invoice as Sent,
sale,model,"ir.actions.server,name",sale.model_sale_order_action_share,Share,,
sale,model,"ir.actions.server,name",sale.model_sale_order_send_mail,Send an email,,
sale,model,"ir.actions.server,name",sale.send_invoice_cron_ir_actions_server,automatic invoicing: send ready invoice,,
sale,model,"ir.model,name",sale.model_account_analytic_applicability,Analytic Plan's Applicabilities,,
sale,model,"ir.model,name",sale.model_account_analytic_line,Analytic Line,,
sale,model,"ir.model,name",sale.model_account_chart_template,Account Chart Template,,
sale,model,"ir.model,name",sale.model_account_invoice_report,Invoices Statistics,,
sale,model,"ir.model,name",sale.model_account_move,Journal Entry,,
sale,model,"ir.model,name",sale.model_account_move_line,Journal Item,,
sale,model,"ir.model,name",sale.model_base_document_layout,Company Document Layout,,
sale,model,"ir.model,name",sale.model_crm_team,Sales Team,,
sale,model,"ir.model,name",sale.model_ir_config_parameter,System Parameter,,
sale,model,"ir.model,name",sale.model_mail_compose_message,Email composition wizard,,
sale,model,"ir.model,name",sale.model_mail_scheduled_message,Scheduled Message,,
sale,model,"ir.model,name",sale.model_payment_link_wizard,Generate Sales Payment Link,,
sale,model,"ir.model,name",sale.model_payment_provider,Payment Provider,,
sale,model,"ir.model,name",sale.model_payment_transaction,Payment Transaction,,
sale,model,"ir.model,name",sale.model_product_attribute_custom_value,Product Attribute Custom Value,,
sale,model,"ir.model,name",sale.model_product_category,Product Category,,
sale,model,"ir.model,name",sale.model_product_document,Product Document,,
sale,model,"ir.model,name",sale.model_product_packaging,Product Packaging,,
sale,model,"ir.model,name",sale.model_product_product,Product Variant,,
sale,model,"ir.model,name",sale.model_product_template,Product Approval,,
sale,model,"ir.model,name",sale.model_res_company,Companies,,
sale,model,"ir.model,name",sale.model_res_config_settings,Config Settings,,
sale,model,"ir.model,name",sale.model_res_partner,Contact,,
sale,model,"ir.model,name",sale.model_sale_advance_payment_inv,Sales Advance Payment Invoice,,
sale,model,"ir.model,name",sale.model_sale_mass_cancel_orders,Cancel multiple quotations,Cancel multiple proforma invoices,
sale,model,"ir.model,name",sale.model_sale_order,Sales Order,,
sale,model,"ir.model,name",sale.model_sale_order_cancel,Sales Order Cancel,,
sale,model,"ir.model,name",sale.model_sale_order_discount,Discount Wizard,,
sale,model,"ir.model,name",sale.model_sale_order_line,Sales Order Line,,
sale,model,"ir.model,name",sale.model_sale_payment_provider_onboarding_wizard,Sale Payment provider onboarding wizard,,
sale,model,"ir.model,name",sale.model_sale_report,Sales Analysis Report,,
sale,model,"ir.model,name",sale.model_utm_campaign,UTM Campaign,,
sale,model,"ir.model.constraint,message",sale.constraint_product_attribute_custom_value_sol_custom_value_unique,Only one Custom Value is allowed per Attribute Value per Sales Order Line.,,
sale,model,"ir.model.constraint,message",sale.constraint_res_company_check_quotation_validity_days,You cannot set a negative number for the default quotation validity. Leave empty (or 0) to disable the automatic expiration of quotations.,You cannot set a negative number for the default proforma invoice validity. Leave empty (or 0) to disable the automatic expiration of proforma invoices.,
sale,model,"ir.model.constraint,message",sale.constraint_sale_order_date_order_conditional_required,A confirmed sales order requires a confirmation date.,,
sale,model,"ir.model.constraint,message",sale.constraint_sale_order_line_accountable_required_fields,Missing required fields on accountable sale order line.,,
sale,model,"ir.model.constraint,message",sale.constraint_sale_order_line_non_accountable_null_fields,Forbidden values on non-accountable sale order line,,
sale,model,"ir.model.fields,field_description",sale.field_account_analytic_applicability__business_domain,Domain,,
sale,model,"ir.model.fields,field_description",sale.field_account_analytic_line__so_line,Sales Order Item,,
sale,model,"ir.model.fields,field_description",sale.field_account_bank_statement_line__campaign_id,Campaign,,
sale,model,"ir.model.fields,help",sale.field_account_bank_statement_line__campaign_id,"This is a name that helps you keep track of your different campaign efforts, e.g. Fall_Drive, Christmas_Special",,
sale,model,"ir.model.fields,field_description",sale.field_account_bank_statement_line__medium_id,Medium,,
sale,model,"ir.model.fields,help",sale.field_account_bank_statement_line__medium_id,"This is the method of delivery, e.g. Postcard, Email, or Banner Ad",,
sale,model,"ir.model.fields,field_description",sale.field_account_bank_statement_line__sale_order_count,Sale Order Count,,
sale,model,"ir.model.fields,field_description",sale.field_account_bank_statement_line__source_id,Source,,
sale,model,"ir.model.fields,help",sale.field_account_bank_statement_line__source_id,"This is the source of the link, e.g. Search Engine, another domain, or name of email list",,
sale,model,"ir.model.fields,field_description",sale.field_account_bank_statement_line__team_id,Sales Team,,
sale,model,"ir.model.fields,field_description",sale.field_account_invoice_report__team_id,Sales Team,,
sale,model,"ir.model.fields,field_description",sale.field_account_move__campaign_id,Campaign,,
sale,model,"ir.model.fields,help",sale.field_account_move__campaign_id,"This is a name that helps you keep track of your different campaign efforts, e.g. Fall_Drive, Christmas_Special",,
sale,model,"ir.model.fields,field_description",sale.field_account_move__medium_id,Medium,,
sale,model,"ir.model.fields,help",sale.field_account_move__medium_id,"This is the method of delivery, e.g. Postcard, Email, or Banner Ad",,
sale,model,"ir.model.fields,field_description",sale.field_account_move__sale_order_count,Sale Order Count,,
sale,model,"ir.model.fields,field_description",sale.field_account_move__source_id,Source,,
sale,model,"ir.model.fields,help",sale.field_account_move__source_id,"This is the source of the link, e.g. Search Engine, another domain, or name of email list",,
sale,model,"ir.model.fields,field_description",sale.field_account_move__team_id,Sales Team,,
sale,model,"ir.model.fields,field_description",sale.field_account_move_line__is_downpayment,Is Downpayment,,
sale,model,"ir.model.fields,field_description",sale.field_account_move_line__sale_line_ids,Sales Order Lines,,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__invoiced,Invoiced This Month,,
sale,model,"ir.model.fields,help",sale.field_crm_team__invoiced,Invoice revenue for the current month. This is the amount the sales channel has invoiced this month. It is used to compute the progression ratio of the current and target revenue on the kanban view.,,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__invoiced_target,Invoicing Target,,
sale,model,"ir.model.fields,help",sale.field_crm_team__invoiced_target,Revenue Target for the current month (untaxed total of paid invoices).,,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__quotations_amount,Amount of quotations to invoice,Amount of proforma invoices to invoice,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__quotations_count,Number of quotations to invoice,Number of proforma invoices to invoice,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__sale_order_count,# Sale Orders,,
sale,model,"ir.model.fields,field_description",sale.field_crm_team__sales_to_invoice_count,Number of sales to invoice,,
sale,model,"ir.model.fields,field_description",sale.field_payment_link_wizard__amount_paid,Already Paid,,
sale,model,"ir.model.fields,field_description",sale.field_payment_link_wizard__confirmation_message,Confirmation Message,,
sale,model,"ir.model.fields,field_description",sale.field_payment_provider__so_reference_type,Communication,,
sale,model,"ir.model.fields,help",sale.field_payment_provider__so_reference_type,You can set here the communication type that will appear on sales orders.The communication will be given to the customer when they choose the payment method.,,
sale,model,"ir.model.fields,field_description",sale.field_payment_transaction__sale_order_ids,Sales Orders,,
sale,model,"ir.model.fields,field_description",sale.field_payment_transaction__sale_order_ids_nbr,# of Sales Orders,,
sale,model,"ir.model.fields,field_description",sale.field_product_attribute_custom_value__sale_order_line_id,Sales Order Line,,
sale,model,"ir.model.fields,field_description",sale.field_product_category__property_account_downpayment_categ_id,Downpayment Account,,
sale,model,"ir.model.fields,help",sale.field_product_category__property_account_downpayment_categ_id,This account will be used on Downpayment invoices.,,
sale,model,"ir.model.fields,field_description",sale.field_product_document__attached_on_sale,Sale : Visible at,,
sale,model,"ir.model.fields,help",sale.field_product_document__attached_on_sale,"Allows you to share the document with your customers within a sale.
Leave it empty if you don't want to share this document with sales customer.
On quote: the document will be sent to and accessible by customers at any time.
e.g. this option can be useful to share Product description files.
On order confirmation: the document will be sent to and accessible by customers.
e.g. this option can be useful to share User Manual or digital content bought on ecommerce. 
Inside quote: The document will be included in the pdf of the quotation and sale order between the header pages and the quote table. ",,
sale,model,"ir.model.fields,field_description",sale.field_product_packaging__sales,Sales,,
sale,model,"ir.model.fields,help",sale.field_product_packaging__sales,"If true, the packaging can be used for sales orders",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__expense_policy,Re-Invoice Costs,,
sale,model,"ir.model.fields,help",sale.field_product_product__expense_policy,"Validated expenses, vendor bills, or stock pickings (set up to track costs) can be invoiced to the customer at either cost or sales price.",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__invoice_policy,Invoicing Policy,,
sale,model,"ir.model.fields,help",sale.field_product_product__invoice_policy,"Ordered Quantity: Invoice quantities ordered by the customer.
Delivered Quantity: Invoice quantities delivered to the customer.",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__optional_product_ids,Optional Products,,
sale,model,"ir.model.fields,help",sale.field_product_product__optional_product_ids,"Optional Products are suggested whenever the customer hits *Add to Cart* (cross-sell strategy, e.g. for computers: warranty, software, etc.).",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__product_catalog_product_is_in_sale_order,Product Catalog Product Is In Sale Order,,
sale,model,"ir.model.fields,field_description",sale.field_product_product__sale_line_warn,Sales Order Line,,
sale,model,"ir.model.fields,help",sale.field_product_product__sale_line_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__sale_line_warn_msg,Message for Sales Order Line,,
sale,model,"ir.model.fields,field_description",sale.field_product_product__sales_count,Sold,,
sale,model,"ir.model.fields,field_description",sale.field_product_product__service_type,Track Service,,
sale,model,"ir.model.fields,help",sale.field_product_product__service_type,"Manually set quantities on order: Invoice based on the manually entered quantity, without creating an analytic account.
Timesheets on contract: Invoice based on the tracked hours on the related timesheet.
Create a task and track hours: Create a task on the sales order validation and track the work hours.",,
sale,model,"ir.model.fields,field_description",sale.field_product_product__visible_expense_policy,Re-Invoice Policy visible,,
sale,model,"ir.model.fields,field_description",sale.field_product_template__expense_policy,Re-Invoice Costs,,
sale,model,"ir.model.fields,help",sale.field_product_template__expense_policy,"Validated expenses, vendor bills, or stock pickings (set up to track costs) can be invoiced to the customer at either cost or sales price.",,
sale,model,"ir.model.fields,field_description",sale.field_product_template__invoice_policy,Invoicing Policy,,
sale,model,"ir.model.fields,help",sale.field_product_template__invoice_policy,"Ordered Quantity: Invoice quantities ordered by the customer.
Delivered Quantity: Invoice quantities delivered to the customer.",,
sale,model,"ir.model.fields,field_description",sale.field_product_template__optional_product_ids,Optional Products,,
sale,model,"ir.model.fields,help",sale.field_product_template__optional_product_ids,"Optional Products are suggested whenever the customer hits *Add to Cart* (cross-sell strategy, e.g. for computers: warranty, software, etc.).",,
sale,model,"ir.model.fields,field_description",sale.field_product_template__sale_line_warn,Sales Order Line,,
sale,model,"ir.model.fields,help",sale.field_product_template__sale_line_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",,
sale,model,"ir.model.fields,field_description",sale.field_product_template__sale_line_warn_msg,Message for Sales Order Line,,
sale,model,"ir.model.fields,field_description",sale.field_product_template__sales_count,Sold,,
sale,model,"ir.model.fields,field_description",sale.field_product_template__service_type,Track Service,,
sale,model,"ir.model.fields,help",sale.field_product_template__service_type,"Manually set quantities on order: Invoice based on the manually entered quantity, without creating an analytic account.
Timesheets on contract: Invoice based on the tracked hours on the related timesheet.
Create a task and track hours: Create a task on the sales order validation and track the work hours.",,
sale,model,"ir.model.fields,field_description",sale.field_product_template__visible_expense_policy,Re-Invoice Policy visible,,
sale,model,"ir.model.fields,field_description",sale.field_res_company__portal_confirmation_pay,Online Payment,,
sale,model,"ir.model.fields,field_description",sale.field_res_company__portal_confirmation_sign,Online Signature,,
sale,model,"ir.model.fields,field_description",sale.field_res_company__prepayment_percent,Prepayment percentage,,
sale,model,"ir.model.fields,help",sale.field_res_company__prepayment_percent,The percentage of the amount needed to be paid to confirm quotations.,The percentage of the amount needed to be paid to confirm proforma invoices.,
sale,model,"ir.model.fields,field_description",sale.field_res_company__quotation_validity_days,Default Quotation Validity,Default Proforma Invoice Validity,
sale,model,"ir.model.fields,help",sale.field_res_company__quotation_validity_days,Days between quotation proposal and expiration. 0 days means automatic expiration is disabled,Days between proforma invoice proposal and expiration. 0 days means automatic expiration is disabled,
sale,model,"ir.model.fields,field_description",sale.field_res_company__sale_discount_product_id,Discount Product,,
sale,model,"ir.model.fields,help",sale.field_res_company__sale_discount_product_id,Default product used for discounts,,
sale,model,"ir.model.fields,field_description",sale.field_res_company__sale_onboarding_payment_method,Sale onboarding selected payment method,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__automatic_invoice,Automatic Invoice,,
sale,model,"ir.model.fields,help",sale.field_res_config_settings__automatic_invoice,"The invoice is generated automatically and available in the customer portal when the transaction is confirmed by the payment provider.
The invoice is marked as paid and the payment is registered in the payment journal defined in the configuration of the payment provider.
This mode is advised if you issue the final invoice at the order and not after the delivery.",,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__default_invoice_policy,Invoicing Policy,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__group_auto_done_setting,Lock Confirmed Sales,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__group_discount_per_so_line,Discounts,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__group_proforma_sales,Pro-Forma Invoice,,
sale,model,"ir.model.fields,help",sale.field_res_config_settings__group_proforma_sales,Allows you to send pro-forma invoice.,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__group_warning_sale,Sale Order Warnings,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__invoice_mail_template_id,Invoice Email Template,,
sale,model,"ir.model.fields,help",sale.field_res_config_settings__invoice_mail_template_id,Email sent to the customer once the invoice is available.,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery,Delivery Methods,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_bpost,bpost Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_dhl,DHL Express Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_easypost,Easypost Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_fedex,FedEx Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_sendcloud,Sendcloud Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_shiprocket,Shiprocket Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_starshipit,Starshipit Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_ups,UPS Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_delivery_usps,USPS Connector,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_product_email_template,Specific Email,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_amazon,Amazon Sync,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_commission,Commissions,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_loyalty,Coupons & Loyalty,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_margin,Margins,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_pdf_quote_builder,PDF Quote builder,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__module_sale_product_matrix,Sales Grid Entry,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__portal_confirmation_pay,Online Payment,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__portal_confirmation_sign,Online Signature,,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__prepayment_percent,Prepayment percentage,,
sale,model,"ir.model.fields,help",sale.field_res_config_settings__prepayment_percent,The percentage of the amount needed to be paid to confirm quotations.,The percentage of the amount needed to be paid to confirm proforma invoices.,
sale,model,"ir.model.fields,field_description",sale.field_res_config_settings__quotation_validity_days,Default Quotation Validity,Default Proforma Invoice Validity,
sale,model,"ir.model.fields,help",sale.field_res_config_settings__quotation_validity_days,Days between quotation proposal and expiration. 0 days means automatic expiration is disabled,Days between proforma invoice proposal and expiration. 0 days means automatic expiration is disabled,
sale,model,"ir.model.fields,field_description",sale.field_res_partner__sale_order_count,Sale Order Count,,
sale,model,"ir.model.fields,field_description",sale.field_res_partner__sale_order_ids,Sales Order,,
sale,model,"ir.model.fields,field_description",sale.field_res_partner__sale_warn,Sales Warnings,,
sale,model,"ir.model.fields,help",sale.field_res_partner__sale_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",,
sale,model,"ir.model.fields,field_description",sale.field_res_partner__sale_warn_msg,Message for Sales Order,,
sale,model,"ir.model.fields,field_description",sale.field_res_users__sale_order_count,Sale Order Count,,
sale,model,"ir.model.fields,field_description",sale.field_res_users__sale_order_ids,Sales Order,,
sale,model,"ir.model.fields,field_description",sale.field_res_users__sale_warn,Sales Warnings,,
sale,model,"ir.model.fields,help",sale.field_res_users__sale_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",,
sale,model,"ir.model.fields,field_description",sale.field_res_users__sale_warn_msg,Message for Sales Order,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__advance_payment_method,Create Invoice,,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__advance_payment_method,"A standard invoice is issued with all the order lines ready for invoicing,according to their invoicing policy (based on ordered or delivered quantity).",,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__amount,Down Payment,,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__amount,The percentage of amount to be invoiced in advance.,,
sale,model,"ir.model.fields,field_description",sale.field_sale_advance_payment_inv__amount_invoiced,Already invoiced,,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv__amount_invoiced,Only confirmed down payments are considered.,,
